row,name,code,tweet,follow
3249,同仁堂,600085,19537.0,55233.0
3250,中葡股份,600084,6570.0,26795.0
3251,博信股份,600083,2757.0,7505.0
3252,海泰发展,600082,2486.0,24702.0
3253,东风科技,600081,3437.0,11984.0
3254,金花股份,600080,3249.0,10128.0
3255,人福医药,600079,9609.0,60874.0
3256,澄星股份,600078,2023.0,6942.0
3257,宋都股份,600077,1979.0,9799.0
3258,康欣新材,600076,4086.0,19136.0
3259,新疆天业,600075,3829.0,16840.0
3260,保千里,600074,9173.0,28598.0
3261,上海梅林,600073,4538.0,13372.0
3262,中船科技,600072,4942.0,37039.0
3263,凤凰光学,600071,2159.0,11766.0
3264,浙江富润,600070,3345.0,21377.0
3265,银鸽投资,600069,4771.0,13147.0
3266,葛洲坝,600068,17848.0,94265.0
3267,冠城大通,600067,5962.0,17748.0
3268,宇通客车,600066,14674.0,78836.0
3269,南京高科,600064,8933.0,118877.0
3270,皖维高新,600063,3478.0,13736.0
3271,华润双鹤,600062,5179.0,29950.0
3272,国投安信,600061,7200.0,75107.0
3273,海信电器,600060,10837.0,37348.0
3274,古越龙山,600059,8883.0,31790.0
3275,五矿发展,600058,5576.0,24721.0
3276,象屿股份,600057,4213.0,19688.0
3277,中国医药,600056,8554.0,23821.0
3278,万东医疗,600055,4349.0,19771.0
3279,黄山旅游,600054,3224.0,28037.0
3280,九鼎投资,600053,8955.0,16056.0
3281,浙江广厦,600052,3124.0,26890.0
3282,宁波联合,600051,1872.0,5322.0
3283,中国联通,600050,39942.0,190964.0
3284,保利地产,600048,30626.0,219155.0
3285,四川路桥,600039,5409.0,20168.0
3286,中直股份,600038,7365.0,120334.0
3287,歌华有线,600037,6337.0,60339.0
3288,招商银行,600036,198122.0,815842.0
3289,楚天高速,600035,6582.0,24985.0
3290,福建高速,600033,3840.0,26447.0
3291,三一重工,600031,21763.0,208173.0
3292,中信证券,600030,92996.0,400746.0
3293,南方航空,600029,23703.0,159274.0
3294,中国石化,600028,48853.0,169463.0
3295,华电国际,600027,6897.0,36602.0
3296,中远海能,600026,9189.0,33008.0
3297,浙能电力,600023,16300.0,44097.0
3298,山东钢铁,600022,6680.0,45865.0
3299,上海电力,600021,12707.0,46981.0
3300,中原高速,600020,9686.0,27084.0
3301,宝钢股份,600019,14156.0,151537.0
3302,上港集团,600018,11595.0,57056.0
3303,日照港,600017,7997.0,29447.0
3304,民生银行,600016,90523.0,610894.0
3305,华夏银行,600015,10949.0,146603.0
3306,皖通高速,600012,2502.0,12474.0
3307,华能国际,600011,8008.0,58290.0
3308,包钢股份,600010,14691.0,183708.0
3309,上海机场,600009,9830.0,56403.0
3310,首创股份,600008,13601.0,61382.0
3311,中国国贸,600007,2490.0,10468.0
3312,XD东风汽,600006,10550.0,37898.0
3313,武钢股份,600005,9202.0,74625.0
3314,DR白云机,600004,6414.0,33999.0
3315,浦发银行,600000,113292.0,556256.0
